,Unnamed: 0,time ,image_name,steer
6641,6641,1.61164e+18,frame_1611644005558162689.jpeg,0.62
5689,5689,1.61164e+18,frame_1611643970475233793.jpeg,0.545
7125,7125,1.61164e+18,frame_1611644022469869852.jpeg,0.26
6829,6829,1.61164e+18,frame_1611644011846346617.jpeg,0.51
2907,2907,1.61164e+18,frame_1611643869379864693.jpeg,0.99
10886,10886,1.61164e+18,frame_1611644157836254835.jpeg,0.0
9838,9838,1.61164e+18,frame_1611644119777066946.jpeg,0.505
10029,10029,1.61164e+18,frame_1611644126166158676.jpeg,0.54
5163,5163,1.61164e+18,frame_1611643951631915092.jpeg,0.01
686,686,1.61164e+18,frame_1611643789154104471.jpeg,0.37
5966,5966,1.61164e+18,frame_1611643980773598194.jpeg,0.54
6630,6630,1.61164e+18,frame_1611644005190411806.jpeg,0.185
3048,3048,1.61164e+18,frame_1611643874117213488.jpeg,0.455
8002,8002,1.61164e+18,frame_1611644054698503256.jpeg,0.545
4666,4666,1.61164e+18,frame_1611643933458822012.jpeg,0.005
3878,3878,1.61164e+18,frame_1611643904326518059.jpeg,0.36
8092,8092,1.61164e+18,frame_1611644057711236000.jpeg,0.545
9575,9575,1.61164e+18,frame_1611644109392663956.jpeg,0.19
3545,3545,1.61164e+18,frame_1611643892512048006.jpeg,0.475
26,26,1.61164e+18,frame_1611643765583894491.jpeg,0.505
2608,2608,1.61164e+18,frame_1611643858483348608.jpeg,0.545
3512,3512,1.61164e+18,frame_1611643891145408154.jpeg,0.01
10231,10231,1.61164e+18,frame_1611644133834380388.jpeg,0.55
1301,1301,1.61164e+18,frame_1611643811424862623.jpeg,0.55
10354,10354,1.61164e+18,frame_1611644137965662003.jpeg,0.005
9804,9804,1.61164e+18,frame_1611644117840429306.jpeg,0.395
9397,9397,1.61164e+18,frame_1611644103416237116.jpeg,0.005
5109,5109,1.61164e+18,frame_1611643949832642078.jpeg,0.255
100,100,1.61164e+18,frame_1611643768068378210.jpeg,0.415
2706,2706,1.61164e+18,frame_1611643861761997938.jpeg,0.545
2308,2308,1.61164e+18,frame_1611643847447622776.jpeg,0.05
4241,4241,1.61164e+18,frame_1611643917230273724.jpeg,0.135
6334,6334,1.61164e+18,frame_1611643993710047722.jpeg,0.54
7748,7748,1.61164e+18,frame_1611644045325456142.jpeg,0.545
6381,6381,1.61164e+18,frame_1611643995283444405.jpeg,0.55
5579,5579,1.61164e+18,frame_1611643966802930355.jpeg,0.54
4540,4540,1.61164e+18,frame_1611643928389628887.jpeg,0.005
3869,3869,1.61164e+18,frame_1611643904024102211.jpeg,0.545
11420,11420,1.61164e+18,frame_1611644176613391876.jpeg,0.005
10417,10417,1.61164e+18,frame_1611644140789673090.jpeg,0.54
245,245,1.61164e+18,frame_1611643772911386013.jpeg,0.45
7311,7311,1.61164e+18,frame_1611644029449434996.jpeg,0.23
11512,11512,1.61164e+18,frame_1611644179777351856.jpeg,0.01
7532,7532,1.61164e+18,frame_1611644037463553429.jpeg,0.695
11660,11660,1.61164e+18,frame_1611644185164968252.jpeg,0.535
6128,6128,1.61164e+18,frame_1611643986828759909.jpeg,0.86
4662,4662,1.61164e+18,frame_1611643933325671673.jpeg,0.005
6312,6312,1.61164e+18,frame_1611643992975928545.jpeg,0.365
2766,2766,1.61164e+18,frame_1611643864637150288.jpeg,0.55
10190,10190,1.61164e+18,frame_1611644132458005190.jpeg,0.35
6111,6111,1.61164e+18,frame_1611643986261089563.jpeg,0.51
11084,11084,1.61164e+18,frame_1611644164884146214.jpeg,0.505
6463,6463,1.61164e+18,frame_1611643998907834053.jpeg,0.005
1954,1954,1.61164e+18,frame_1611643835585929871.jpeg,0.345
1077,1077,1.61164e+18,frame_1611643803919320583.jpeg,0.605
8251,8251,1.61164e+18,frame_1611644063074221849.jpeg,0.545
7303,7303,1.61164e+18,frame_1611644029182524920.jpeg,0.545
2114,2114,1.61164e+18,frame_1611643840940514565.jpeg,0.595
724,724,1.61164e+18,frame_1611643791022049665.jpeg,0.1
2951,2951,1.61164e+18,frame_1611643870857985497.jpeg,1.0
11452,11452,1.61164e+18,frame_1611644177676438570.jpeg,0.77
1797,1797,1.61164e+18,frame_1611643829196612358.jpeg,0.48
1355,1355,1.61164e+18,frame_1611643813852042675.jpeg,0.55
9691,9691,1.61164e+18,frame_1611644114052046299.jpeg,0.56
2426,2426,1.61164e+18,frame_1611643852405508280.jpeg,0.185
8238,8238,1.61164e+18,frame_1611644062640460730.jpeg,0.545
628,628,1.61164e+18,frame_1611643787207507133.jpeg,0.545
9661,9661,1.61164e+18,frame_1611644113041931152.jpeg,0.005
8739,8739,1.61164e+18,frame_1611644079365211010.jpeg,0.545
10118,10118,1.61164e+18,frame_1611644129159099102.jpeg,0.505
10338,10338,1.61164e+18,frame_1611644137427975893.jpeg,0.0
10622,10622,1.61164e+18,frame_1611644148033452034.jpeg,0.01
10703,10703,1.61164e+18,frame_1611644151117870569.jpeg,0.545
11295,11295,1.61164e+18,frame_1611644172188730240.jpeg,0.415
9736,9736,1.61164e+18,frame_1611644115565650463.jpeg,0.57
1104,1104,1.61164e+18,frame_1611643804827518940.jpeg,0.01
9289,9289,1.61164e+18,frame_1611644099382197380.jpeg,0.455
3811,3811,1.61164e+18,frame_1611643902075463772.jpeg,0.555
6912,6912,1.61164e+18,frame_1611644014623606205.jpeg,0.54
8284,8284,1.61164e+18,frame_1611644064175334454.jpeg,0.545
7845,7845,1.61164e+18,frame_1611644048547395229.jpeg,0.01
6682,6682,1.61164e+18,frame_1611644006928608418.jpeg,0.295
9738,9738,1.61164e+18,frame_1611644115632487774.jpeg,0.58
5575,5575,1.61164e+18,frame_1611643966669425011.jpeg,0.54
9334,9334,1.61164e+18,frame_1611644100896826982.jpeg,0.34
7622,7622,1.61164e+18,frame_1611644040458221674.jpeg,0.545
4611,4611,1.61164e+18,frame_1611643931615950346.jpeg,0.545
7471,7471,1.61164e+18,frame_1611644035414166927.jpeg,0.54
9640,9640,1.61164e+18,frame_1611644112336043835.jpeg,0.54
5223,5223,1.61164e+18,frame_1611643953632872820.jpeg,0.005
793,793,1.61164e+18,frame_1611643793504146576.jpeg,0.005
9406,9406,1.61164e+18,frame_1611644103718561411.jpeg,0.005
11466,11466,1.61164e+18,frame_1611644178141457796.jpeg,0.135
1431,1431,1.61164e+18,frame_1611643816385066271.jpeg,0.545
7417,7417,1.61164e+18,frame_1611644032985755205.jpeg,0.085
7107,7107,1.61164e+18,frame_1611644021865169287.jpeg,0.595
10483,10483,1.61164e+18,frame_1611644143001988649.jpeg,0.545
8222,8222,1.61164e+18,frame_1611644062106755257.jpeg,0.54
5919,5919,1.61164e+18,frame_1611643979208818436.jpeg,0.045
3209,3209,1.61164e+18,frame_1611643880544924498.jpeg,0.42
11370,11370,1.61164e+18,frame_1611644174952259302.jpeg,0.54
2635,2635,1.61164e+18,frame_1611643859384343386.jpeg,0.545
4596,4596,1.61164e+18,frame_1611643931011325836.jpeg,0.055
5118,5118,1.61164e+18,frame_1611643950132080793.jpeg,0.545
2867,2867,1.61164e+18,frame_1611643868038514853.jpeg,0.77
7621,7621,1.61164e+18,frame_1611644040424704075.jpeg,0.55
9588,9588,1.61164e+18,frame_1611644109833396196.jpeg,0.545
4045,4045,1.61164e+18,frame_1611643910338940144.jpeg,0.01
11824,11824,1.61164e+18,frame_1611644190678126335.jpeg,0.54
3745,3745,1.61164e+18,frame_1611643899217289448.jpeg,0.01
3653,3653,1.61164e+18,frame_1611643896122889042.jpeg,0.01
9985,9985,1.61164e+18,frame_1611644124692498922.jpeg,0.085
4197,4197,1.61164e+18,frame_1611643915763149977.jpeg,0.445
7466,7466,1.61164e+18,frame_1611644035246282339.jpeg,0.55
10403,10403,1.61164e+18,frame_1611644140320362091.jpeg,0.54
2208,2208,1.61164e+18,frame_1611643844091145992.jpeg,0.03
10153,10153,1.61164e+18,frame_1611644131109760523.jpeg,0.545
6397,6397,1.61164e+18,frame_1611643996064642191.jpeg,0.01
8348,8348,1.61164e+18,frame_1611644066311023235.jpeg,0.545
4747,4747,1.61164e+18,frame_1611643936169214725.jpeg,0.545
1390,1390,1.61164e+18,frame_1611643815018508434.jpeg,0.005
1393,1393,1.61164e+18,frame_1611643815118474483.jpeg,0.01
8536,8536,1.61164e+18,frame_1611644072581604481.jpeg,0.205
1173,1173,1.61164e+18,frame_1611643807151715755.jpeg,0.01
5692,5692,1.61164e+18,frame_1611643970576208830.jpeg,0.55
3427,3427,1.61164e+18,frame_1611643887813966036.jpeg,0.545
3594,3594,1.61164e+18,frame_1611643894143755674.jpeg,0.09
1274,1274,1.61164e+18,frame_1611643810524192333.jpeg,0.03
497,497,1.61164e+18,frame_1611643782800990105.jpeg,0.005
1496,1496,1.61164e+18,frame_1611643818561844349.jpeg,0.705
9420,9420,1.61164e+18,frame_1611644104188835382.jpeg,0.06
9480,9480,1.61164e+18,frame_1611644106204406977.jpeg,0.005
7394,7394,1.61164e+18,frame_1611644032218411684.jpeg,0.01
8966,8966,1.61164e+18,frame_1611644088101780176.jpeg,0.005
9325,9325,1.61164e+18,frame_1611644100592594385.jpeg,0.545
4276,4276,1.61164e+18,frame_1611643918505589008.jpeg,0.66
6056,6056,1.61164e+18,frame_1611643984419300079.jpeg,0.55
9017,9017,1.61164e+18,frame_1611644089797642469.jpeg,0.35
2551,2551,1.61164e+18,frame_1611643856574935198.jpeg,0.01
3668,3668,1.61164e+18,frame_1611643896630047321.jpeg,0.01
1561,1561,1.61164e+18,frame_1611643820726972103.jpeg,0.575
8183,8183,1.61164e+18,frame_1611644060766517878.jpeg,0.545
10682,10682,1.61164e+18,frame_1611644150413308382.jpeg,0.005
6330,6330,1.61164e+18,frame_1611643993576606989.jpeg,0.55
783,783,1.61164e+18,frame_1611643793171647549.jpeg,0.415
689,689,1.61164e+18,frame_1611643789254548788.jpeg,0.5
1723,1723,1.61164e+18,frame_1611643826731934547.jpeg,0.01
10490,10490,1.61164e+18,frame_1611644143236699820.jpeg,0.41
4985,4985,1.61164e+18,frame_1611643945084948778.jpeg,0.54
9524,9524,1.61164e+18,frame_1611644107681613445.jpeg,0.545
6407,6407,1.61164e+18,frame_1611643996672071457.jpeg,0.01
6307,6307,1.61164e+18,frame_1611643992809062719.jpeg,0.01
2182,2182,1.61164e+18,frame_1611643843217870712.jpeg,0.025
703,703,1.61164e+18,frame_1611643789753181934.jpeg,0.49
9488,9488,1.61164e+18,frame_1611644106473268032.jpeg,0.545
1843,1843,1.61164e+18,frame_1611643830733246565.jpeg,0.02
2149,2149,1.61164e+18,frame_1611643842109338045.jpeg,0.54
3710,3710,1.61164e+18,frame_1611643898041784763.jpeg,0.735
3477,3477,1.61164e+18,frame_1611643889474390030.jpeg,0.55
5679,5679,1.61164e+18,frame_1611643970138768673.jpeg,0.475
10641,10641,1.61164e+18,frame_1611644149037522316.jpeg,0.54
1606,1606,1.61164e+18,frame_1611643822825426102.jpeg,0.42
5488,5488,1.61164e+18,frame_1611643963202295303.jpeg,0.31
5425,5425,1.61164e+18,frame_1611643961088630199.jpeg,0.005
11501,11501,1.61164e+18,frame_1611644179303734303.jpeg,0.545
1588,1588,1.61164e+18,frame_1611643822226666451.jpeg,0.59
8446,8446,1.61164e+18,frame_1611644069579945087.jpeg,0.545
7724,7724,1.61164e+18,frame_1611644044465265512.jpeg,0.54
6369,6369,1.61164e+18,frame_1611643994880135059.jpeg,0.015
5921,5921,1.61164e+18,frame_1611643979275315046.jpeg,0.045
3217,3217,1.61164e+18,frame_1611643880813124657.jpeg,0.49
8749,8749,1.61164e+18,frame_1611644079698504925.jpeg,0.545
7892,7892,1.61164e+18,frame_1611644050110677958.jpeg,0.01
9972,9972,1.61164e+18,frame_1611644124257848740.jpeg,0.09
1140,1140,1.61164e+18,frame_1611643806043396711.jpeg,0.55
2037,2037,1.61164e+18,frame_1611643838368567944.jpeg,0.545
11175,11175,1.61164e+18,frame_1611644167931477785.jpeg,0.005
11616,11616,1.61164e+18,frame_1611644183683628321.jpeg,0.535
8298,8298,1.61164e+18,frame_1611644064642362833.jpeg,0.545
11161,11161,1.61164e+18,frame_1611644167456713915.jpeg,0.005
4658,4658,1.61164e+18,frame_1611643933192513943.jpeg,0.005
3112,3112,1.61164e+18,frame_1611643876259036779.jpeg,0.54
2221,2221,1.61164e+18,frame_1611643844527759314.jpeg,0.48
3180,3180,1.61164e+18,frame_1611643879270408154.jpeg,0.015
7850,7850,1.61164e+18,frame_1611644048713124514.jpeg,0.055
4743,4743,1.61164e+18,frame_1611643936034728527.jpeg,0.545
4168,4168,1.61164e+18,frame_1611643914799805641.jpeg,0.105
1266,1266,1.61164e+18,frame_1611643810257349491.jpeg,0.04
637,637,1.61164e+18,frame_1611643787509579897.jpeg,0.53
8206,8206,1.61164e+18,frame_1611644061538127184.jpeg,0.545
8019,8019,1.61164e+18,frame_1611644055267678976.jpeg,0.31
6025,6025,1.61164e+18,frame_1611643982849300146.jpeg,0.0
11632,11632,1.61164e+18,frame_1611644184223499775.jpeg,0.535
9246,9246,1.61164e+18,frame_1611644097941834688.jpeg,0.02
2938,2938,1.61164e+18,frame_1611643870421232939.jpeg,0.035
7613,7613,1.61164e+18,frame_1611644040157690763.jpeg,0.545
3684,3684,1.61164e+18,frame_1611643897168591499.jpeg,0.01
9209,9209,1.61164e+18,frame_1611644096710863113.jpeg,0.545
9719,9719,1.61164e+18,frame_1611644114997334719.jpeg,0.005
11765,11765,1.61164e+18,frame_1611644188696078539.jpeg,0.54
6987,6987,1.61164e+18,frame_1611644017859826326.jpeg,0.025
9000,9000,1.61164e+18,frame_1611644089232279539.jpeg,0.54
7085,7085,1.61164e+18,frame_1611644021128970385.jpeg,0.54
3046,3046,1.61164e+18,frame_1611643874050471067.jpeg,0.49
5658,5658,1.61164e+18,frame_1611643969438110590.jpeg,0.005
765,765,1.61164e+18,frame_1611643792573223829.jpeg,0.65
4072,4072,1.61164e+18,frame_1611643911610810041.jpeg,0.46
7681,7681,1.61164e+18,frame_1611644042423320055.jpeg,0.545
9763,9763,1.61164e+18,frame_1611644116468714952.jpeg,0.005
2349,2349,1.61164e+18,frame_1611643848832959175.jpeg,0.55
568,568,1.61164e+18,frame_1611643785193368912.jpeg,0.37
9004,9004,1.61164e+18,frame_1611644089365327120.jpeg,0.545
4978,4978,1.61164e+18,frame_1611643944851175785.jpeg,0.42
9320,9320,1.61164e+18,frame_1611644100423661232.jpeg,0.465
8471,8471,1.61164e+18,frame_1611644070413809299.jpeg,0.54
1455,1455,1.61164e+18,frame_1611643817184932947.jpeg,0.01
6436,6436,1.61164e+18,frame_1611643997999715567.jpeg,0.54
8125,8125,1.61164e+18,frame_1611644058816030979.jpeg,0.235
4555,4555,1.61164e+18,frame_1611643928893460751.jpeg,0.06
2397,2397,1.61164e+18,frame_1611643851423953295.jpeg,0.55
773,773,1.61164e+18,frame_1611643792839223623.jpeg,0.65
10696,10696,1.61164e+18,frame_1611644150882999897.jpeg,0.545
8269,8269,1.61164e+18,frame_1611644063674911022.jpeg,0.545
10347,10347,1.61164e+18,frame_1611644137730024099.jpeg,0.0
5462,5462,1.61164e+18,frame_1611643962331609011.jpeg,0.55
2159,2159,1.61164e+18,frame_1611643842445273399.jpeg,0.46
9252,9252,1.61164e+18,frame_1611644098141410828.jpeg,0.265
4889,4889,1.61164e+18,frame_1611643941877541780.jpeg,0.005
4325,4325,1.61164e+18,frame_1611643921177092791.jpeg,0.545
1139,1139,1.61164e+18,frame_1611643806009588242.jpeg,0.55
10196,10196,1.61164e+18,frame_1611644132659465551.jpeg,0.08
11711,11711,1.61164e+18,frame_1611644186876508474.jpeg,0.54
9128,9128,1.61164e+18,frame_1611644093634541988.jpeg,0.005
10109,10109,1.61164e+18,frame_1611644128857229710.jpeg,0.545
8244,8244,1.61164e+18,frame_1611644062840627670.jpeg,0.545
1353,1353,1.61164e+18,frame_1611643813785378218.jpeg,0.545
4802,4802,1.61164e+18,frame_1611643938017248869.jpeg,0.545
1437,1437,1.61164e+18,frame_1611643816585052967.jpeg,0.545
11610,11610,1.61164e+18,frame_1611644183481637478.jpeg,0.54
6865,6865,1.61164e+18,frame_1611644013050734282.jpeg,0.19
11117,11117,1.61164e+18,frame_1611644165987029076.jpeg,0.545
3837,3837,1.61164e+18,frame_1611643902948344469.jpeg,0.005
2979,2979,1.61164e+18,frame_1611643871799157381.jpeg,0.075
7373,7373,1.61164e+18,frame_1611644031517911911.jpeg,0.595
1582,1582,1.61164e+18,frame_1611643821866022348.jpeg,0.005
5409,5409,1.61164e+18,frame_1611643960551089764.jpeg,0.545
2415,2415,1.61164e+18,frame_1611643852034970045.jpeg,0.13
7434,7434,1.61164e+18,frame_1611644033606593370.jpeg,0.53
511,511,1.61164e+18,frame_1611643783273396254.jpeg,0.005
7458,7458,1.61164e+18,frame_1611644034978027821.jpeg,0.605
4846,4846,1.61164e+18,frame_1611643940441418648.jpeg,0.545
8323,8323,1.61164e+18,frame_1611644065476797342.jpeg,0.545
3003,3003,1.61164e+18,frame_1611643872605982542.jpeg,0.27
2503,2503,1.61164e+18,frame_1611643854973668337.jpeg,0.005
1105,1105,1.61164e+18,frame_1611643804861267090.jpeg,0.01
3290,3290,1.61164e+18,frame_1611643883246430397.jpeg,0.01
519,519,1.61164e+18,frame_1611643783544271708.jpeg,0.005
3189,3189,1.61164e+18,frame_1611643879817293406.jpeg,0.55
8625,8625,1.61164e+18,frame_1611644075549992800.jpeg,0.545
1201,1201,1.61164e+18,frame_1611643808085649729.jpeg,0.015
7913,7913,1.61164e+18,frame_1611644050811924934.jpeg,0.005
4910,4910,1.61164e+18,frame_1611643942578953266.jpeg,0.545
8954,8954,1.61164e+18,frame_1611644087702866077.jpeg,0.01
2315,2315,1.61164e+18,frame_1611643847682774305.jpeg,0.345
9791,9791,1.61164e+18,frame_1611644117405115128.jpeg,0.545
9357,9357,1.61164e+18,frame_1611644102072302341.jpeg,0.5
8734,8734,1.61164e+18,frame_1611644079198557854.jpeg,0.545
9633,9633,1.61164e+18,frame_1611644112098444700.jpeg,0.54
2233,2233,1.61164e+18,frame_1611643844930854559.jpeg,0.54
6253,6253,1.61164e+18,frame_1611643991007340908.jpeg,0.55
11612,11612,1.61164e+18,frame_1611644183548738003.jpeg,0.54
11053,11053,1.61164e+18,frame_1611644163515396833.jpeg,0.005
11149,11149,1.61164e+18,frame_1611644167052959204.jpeg,0.545
7153,7153,1.61164e+18,frame_1611644023410518169.jpeg,0.54
1265,1265,1.61164e+18,frame_1611643810223997355.jpeg,0.055
11388,11388,1.61164e+18,frame_1611644175550431490.jpeg,0.545
5697,5697,1.61164e+18,frame_1611643970744536400.jpeg,0.265
4399,4399,1.61164e+18,frame_1611643923659166574.jpeg,0.205
10734,10734,1.61164e+18,frame_1611644152158201218.jpeg,0.01
11465,11465,1.61164e+18,frame_1611644178108249426.jpeg,0.22
4274,4274,1.61164e+18,frame_1611643918372087479.jpeg,0.55
4832,4832,1.61164e+18,frame_1611643939939742088.jpeg,0.545
11646,11646,1.61164e+18,frame_1611644184695242882.jpeg,0.54
7034,7034,1.61164e+18,frame_1611644019427665234.jpeg,0.245
11428,11428,1.61164e+18,frame_1611644176879228592.jpeg,0.545
4904,4904,1.61164e+18,frame_1611643942378574610.jpeg,0.115
6893,6893,1.61164e+18,frame_1611644013987314939.jpeg,0.545
8074,8074,1.61164e+18,frame_1611644057108747244.jpeg,0.45
3981,3981,1.61164e+18,frame_1611643907796489954.jpeg,0.19
4847,4847,1.61164e+18,frame_1611643940474821568.jpeg,0.545
5149,5149,1.61164e+18,frame_1611643951166651011.jpeg,0.005
1650,1650,1.61164e+18,frame_1611643824295563698.jpeg,0.775
10737,10737,1.61164e+18,frame_1611644152258899212.jpeg,0.53
4005,4005,1.61164e+18,frame_1611643908599361181.jpeg,0.0
11509,11509,1.61164e+18,frame_1611644179596432447.jpeg,0.16
6572,6572,1.61164e+18,frame_1611644002554652691.jpeg,0.005
3065,3065,1.61164e+18,frame_1611643874684257746.jpeg,0.235
5779,5779,1.61164e+18,frame_1611643973918136835.jpeg,0.005
10008,10008,1.61164e+18,frame_1611644125461562872.jpeg,0.085
389,389,1.61164e+18,frame_1611643778749346972.jpeg,0.01
11257,11257,1.61164e+18,frame_1611644170674768686.jpeg,0.54
7293,7293,1.61164e+18,frame_1611644028848626375.jpeg,0.685
3350,3350,1.61164e+18,frame_1611643885253595352.jpeg,0.545
9949,9949,1.61164e+18,frame_1611644123488620996.jpeg,0.375
1990,1990,1.61164e+18,frame_1611643836792184830.jpeg,0.005
4800,4800,1.61164e+18,frame_1611643937949566126.jpeg,0.545
10480,10480,1.61164e+18,frame_1611644142901440620.jpeg,0.545
9363,9363,1.61164e+18,frame_1611644102273954391.jpeg,0.275
2985,2985,1.61164e+18,frame_1611643872000939369.jpeg,0.015
6956,6956,1.61164e+18,frame_1611644016825706959.jpeg,0.54
4266,4266,1.61164e+18,frame_1611643918070106745.jpeg,0.51
5138,5138,1.61164e+18,frame_1611643950799978733.jpeg,0.005
5206,5206,1.61164e+18,frame_1611643953067331314.jpeg,0.05
1726,1726,1.61164e+18,frame_1611643826831623793.jpeg,0.01
9184,9184,1.61164e+18,frame_1611644095878686428.jpeg,0.005
7294,7294,1.61164e+18,frame_1611644028882233620.jpeg,0.685
8044,8044,1.61164e+18,frame_1611644056104519606.jpeg,0.005
6210,6210,1.61164e+18,frame_1611643989567664146.jpeg,0.545
8860,8860,1.61164e+18,frame_1611644083408416748.jpeg,0.66
10587,10587,1.61164e+18,frame_1611644146489061832.jpeg,0.005
7425,7425,1.61164e+18,frame_1611644033252606630.jpeg,0.545
4942,4942,1.61164e+18,frame_1611643943648287296.jpeg,0.2
2823,2823,1.61164e+18,frame_1611643866556655884.jpeg,0.545
8687,8687,1.61164e+18,frame_1611644077622210979.jpeg,0.365
8577,8577,1.61164e+18,frame_1611644073949047089.jpeg,0.545
3983,3983,1.61164e+18,frame_1611643907862987757.jpeg,0.005
4410,4410,1.61164e+18,frame_1611643924025629997.jpeg,0.545
11265,11265,1.61164e+18,frame_1611644170940752268.jpeg,0.25
9762,9762,1.61164e+18,frame_1611644116435277939.jpeg,0.075
9846,9846,1.61164e+18,frame_1611644120044609547.jpeg,0.495
4085,4085,1.61164e+18,frame_1611643912042651892.jpeg,0.475
2123,2123,1.61164e+18,frame_1611643841240625620.jpeg,0.54
8116,8116,1.61164e+18,frame_1611644058514521837.jpeg,0.24
1200,1200,1.61164e+18,frame_1611643808052296400.jpeg,0.01
3860,3860,1.61164e+18,frame_1611643903721561909.jpeg,0.55
11029,11029,1.61164e+18,frame_1611644162630882502.jpeg,0.545
99,99,1.61164e+18,frame_1611643768034795523.jpeg,0.445
520,520,1.61164e+18,frame_1611643783578138351.jpeg,0.005
6670,6670,1.61164e+18,frame_1611644006527546167.jpeg,0.545
4228,4228,1.61164e+18,frame_1611643916795466423.jpeg,0.24
4958,4958,1.61164e+18,frame_1611643944183067322.jpeg,0.01
3367,3367,1.61164e+18,frame_1611643885818020105.jpeg,0.005
2899,2899,1.61164e+18,frame_1611643869111149073.jpeg,0.995
10877,10877,1.61164e+18,frame_1611644157533937454.jpeg,0.005
2040,2040,1.61164e+18,frame_1611643838468492746.jpeg,0.545
6516,6516,1.61164e+18,frame_1611644000682602882.jpeg,0.01
11187,11187,1.61164e+18,frame_1611644168338689327.jpeg,0.025
6954,6954,1.61164e+18,frame_1611644016758993149.jpeg,0.54
1407,1407,1.61164e+18,frame_1611643815585023880.jpeg,0.015
9249,9249,1.61164e+18,frame_1611644098041625977.jpeg,0.04
2653,2653,1.61164e+18,frame_1611643859987099171.jpeg,0.3
7020,7020,1.61164e+18,frame_1611644018960657120.jpeg,0.545
11668,11668,1.61164e+18,frame_1611644185433350325.jpeg,0.535
4158,4158,1.61164e+18,frame_1611643914467548847.jpeg,0.25
